"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","preceding","task_difficulty","median_production_vocab","sentence_structure","agent_argument_type","patient_argument_type","stimuli_modality","stimuli_actor","transitive_event","intransitive_event","presentation_type","character_identification","practice_phase","test_mass_or_distributed","n_train_test_pair","n_test_trial_per_pair","n_repetitions_sentence","n_repetitions_video","learning_domain","live_video","task","rhythm_class","speech_manip","percentV","deltaC","deltaV","VarcoV","nPVI_V","rPVI_C","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"28","Kaplan1995a","Kaplan, P. S., Goldstein, M. H., Huckeby, E. R., & Cooper, R. P. (1995). Habituation, sensitization, and infants' responses to motherese speech. Developmental Psychobiology, 28, 45-57.","Kaplan et al. (1995a)","yes","Alex Cristia",2,"a","2","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical",NA,NA,26,NA,126,NA,6.330532,5.747899,NA,NA,NA,NA,NA,0.82,0.08338846154,NA,"native",NA,NA,27,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar mother; Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,"Infant directed speech preference","idspref","early_language",0.82,0.08338846154,0.794375,0.0782581167382227,0.379353281135444,0.0130799444136043,0.399304001055924,0.0434782608695652,1.48731547867206,0.274337042338418,"d_two",126,26,"Kaplan1995a 2","",4.13971539456662,"1995"
"29","Kaplan1995b","Kaplan, P. S., Goldstein, M. H., Huckeby, E. R., Owren, M. J., & Cooper, R. P. (1995). Dishabituation of visual attention by infant- versus adult-directed speech: Effects of frequency modulation and spectral composition. Infant Behavior and Development, 18, 209-223.","Kaplan et al. (1995b)","yes","Alex Cristia",1,"9th_trial","1","eye-tracking","familiarization","central fixation","looking_time","between","American English","typical",NA,NA,15,15,124,124,6.88,6.18,2.67,2.13,NA,NA,NA,0.28,0.13464,NA,"native",NA,NA,15,15,7.5,7.5,0.6,0.6,NA,NA,NA,NA,NA,NA,"Unfamiliar mother","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,"Infant directed speech preference","idspref","early_language",0.289838300546317,0.13473343734106,0.281787236642253,0.12735220736327,0.143420943782835,0.0316472648276296,0.144416630393672,0.0833333333333333,0.525708525261636,0.44325524205174,"between",124,15,"Kaplan1995b 1","",4.0740056263989,"1995"
"30","Kaplan1995b","Kaplan, P. S., Goldstein, M. H., Huckeby, E. R., Owren, M. J., & Cooper, R. P. (1995). Dishabituation of visual attention by infant- versus adult-directed speech: Effects of frequency modulation and spectral composition. Infant Behavior and Development, 18, 209-223.","Kaplan et al. (1995b)","yes","Alex Cristia",2,"9th_trial","2","eye-tracking","familiarization","central fixation","looking_time","between","American English","typical",NA,NA,20,20,121,121,6.17,5.52,2.41,2.77,NA,NA,NA,0.25,0.10078125,NA,"native",NA,NA,17,17,13,13,0.55,0.55,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,"Infant directed speech preference","idspref","early_language",0.250361358897354,0.100783510125362,0.245286466487272,0.0967391024646516,0.124211254699287,0.0240475786877683,0.124856029146812,0.0588235294117647,0.454105273596835,0.331564458363501,"between",121,20,"Kaplan1995b 2","",3.97544097414731,"1995"
"31","Newman2006","Newman, R.S. & Hussain, I. (2006). Changes in Preference for Infant-Directed Speech in Low and Moderate Noise by 4.5- to 13-Month-Olds. Infancy. 10(1), 61-76.","Newman & Hussain (2006)","yes","Alvaro Iturralde",1,"silent","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","4.5 months old",NA,30,NA,131,NA,10.42,9.98,2.5,2.62,NA,NA,NA,NA,NA,NA,"native",NA,NA,70,NA,17.33333333,NA,0.66,NA,16,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576,"Infant directed speech preference","idspref","early_language",0.171827812561074,0.0287587466194921,0.167225281867474,0.0272387331462201,0.0855985770097648,0.00703280278421891,0.0858085645262435,0.037037037037037,0.311661177181032,0.0946124840685175,"group_means_two",131,30,"Newman2006 1","",4.30398981498593,"2006"
"32","Newman2006","Newman, R.S. & Hussain, I. (2006). Changes in Preference for Infant-Directed Speech in Low and Moderate Noise by 4.5- to 13-Month-Olds. Infancy. 10(1), 61-76.","Newman & Hussain (2006)","yes","Alvaro Iturralde",1,"background_noise","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","4.5 months old",NA,30,NA,131,NA,9.92,8.63,3.45,2.5,NA,NA,NA,NA,NA,NA,"native",NA,NA,70,NA,17.33333333,NA,0.66,NA,16,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,"Infant directed speech preference","idspref","early_language",0.428189965397869,0.0330557774411238,0.416720591324712,0.031308648898118,0.209350768184197,0.00722430043994799,0.212492259495326,0.037037037037037,0.776650687010127,0.108749148838115,"group_means_two",131,30,"Newman2006 1","",4.30398981498593,"2006"
"33","Newman2006","Newman, R.S. & Hussain, I. (2006). Changes in Preference for Infant-Directed Speech in Low and Moderate Noise by 4.5- to 13-Month-Olds. Infancy. 10(1), 61-76.","Newman & Hussain (2006)","yes","Alvaro Iturralde",1,"silent","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","9 months old",NA,30,NA,271,NA,6.96,6.83,2.5,2.19,NA,NA,NA,NA,NA,NA,"native",NA,NA,52,NA,17.33333333,NA,0.66,NA,16,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,"Infant directed speech preference","idspref","early_language",0.0553163944536454,0.0295176650582559,0.0538347053164942,0.0279575397446698,0.0276476243656278,0.00736250691543027,0.0276546721312318,0.037037037037037,0.100332841091751,0.0971092256562812,"group_means_two",271,30,"Newman2006 2","",8.90367358672663,"2006"
"34","Newman2006","Newman, R.S. & Hussain, I. (2006). Changes in Preference for Infant-Directed Speech in Low and Moderate Noise by 4.5- to 13-Month-Olds. Infancy. 10(1), 61-76.","Newman & Hussain (2006)","yes","Alvaro Iturralde",1,"background_noise","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","9 months old",NA,30,NA,271,NA,6.46,6.84,1.8,2.73,NA,NA,NA,NA,NA,NA,"native",NA,NA,52,NA,17.33333333,NA,0.66,NA,16,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,"Infant directed speech preference","idspref","early_language",-0.164342860459259,0.0304501429297322,-0.1599408195541,0.028840732473545,-0.0818954105765085,0.00746039212110489,-0.0820792378582489,0.037037037037037,-0.298084975817436,0.100176954891028,"group_means_two",271,30,"Newman2006 2","",8.90367358672663,"2006"
"35","Newman2006","Newman, R.S. & Hussain, I. (2006). Changes in Preference for Infant-Directed Speech in Low and Moderate Noise by 4.5- to 13-Month-Olds. Infancy. 10(1), 61-76.","Newman & Hussain (2006)","yes","Alvaro Iturralde",1,"silent","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","13 months old",NA,30,NA,405,NA,6.65,6.75,2.5,2.73,NA,NA,NA,NA,NA,NA,"native",NA,NA,49,NA,17.33333333,NA,0.66,NA,16,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.837,"Infant directed speech preference","idspref","early_language",-0.0382039927207203,0.0108909924176634,-0.0371806714871296,0.0103153604045168,-0.0190985122857469,0.0027197697980077,-0.019100834875047,0.037037037037037,-0.0692943777080511,0.0358299288992006,"group_means_two",405,30,"Newman2006 3","",13.3062280539641,"2006"
"36","Newman2006","Newman, R.S. & Hussain, I. (2006). Changes in Preference for Infant-Directed Speech in Low and Moderate Noise by 4.5- to 13-Month-Olds. Infancy. 10(1), 61-76.","Newman & Hussain (2006)","yes","Alvaro Iturralde",1,"background_noise","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","13 months old",NA,30,NA,405,NA,5.96,6.56,2.62,2.62,NA,NA,NA,NA,NA,NA,"native",NA,NA,49,NA,17.33333333,NA,0.66,NA,16,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,"Infant directed speech preference","idspref","early_language",-0.229007633587786,0.0102074082706913,-0.222873500545256,0.0096679063826597,-0.113760481457218,0.00245405472135167,-0.114255069337418,0.037037037037037,-0.415373900206309,0.0335810271973769,"group_means_two",405,30,"Newman2006 3","",13.3062280539641,"2006"
"39","Pegg1992","Pegg, J.E. & Werker J. (1992). Preference for infant-directed over adult-directed speech: Evidence from 7-week-old infants. Infant Behavior and Development. 15(3), 325-345.","Pegg et al. (1992)","yes","Alex Cristia",2,"femaleVoice","2","eye-tracking","habituation","central fixation","looking_time","within_two","Canadian English","typical","femaleVoice",NA,24,NA,49,NA,78.75,56.89,57.63,35.11,NA,NA,NA,0.46,0.0855375,NA,"native",NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,"Infant directed speech preference","idspref","early_language",0.458112379500447,0.0185388948385742,0.442494912017477,0.0172964250011233,0.223273840386806,0.00397556365406307,0.227099082021613,0.0476190476190476,0.830923942685735,0.0609905193633749,"group_means_two",49,24,"Pegg1992 2","",1.60988932010924,"1992"
"40","Pegg1992","Pegg, J.E. & Werker J. (1992). Preference for infant-directed over adult-directed speech: Evidence from 7-week-old infants. Infant Behavior and Development. 15(3), 325-345.","Pegg et al. (1992)","yes","Alex Cristia",2,"maleVoice","3","eye-tracking","habituation","central fixation","looking_time","within_two","Canadian English","typical","maleVoice",NA,24,NA,49,NA,50.375,24.12,31.27,7.65,NA,NA,NA,1.15,0.097109375,NA,"native",NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar male","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654,"Infant directed speech preference","idspref","early_language",1.1533917847891,0.0565481793587288,1.11407161030765,0.0527583414084215,0.499574789136163,0.00597421116797723,0.548739357124281,0.0476190476190476,2.09202128596344,0.186036053290834,"group_means_two",49,24,"Pegg1992 3","",1.60988932010924,"1992"
"41","Robertson2013","trainor, L.J. (1996). Infant preferences for infant-directed versus noninfant-directed playsongs and lullabies. Infant Behavior and Development. 19(1), 83-92.","Robertson et al. (2013)","yes","Alvaro Iturralde",1,"SampleA","1","eye-tracking","test_only","central fixation","looking_time","within_two","American English","Hearing Impairement","HI",NA,9,NA,581,NA,7.7,5.4,2.98,1.69,2.5,NA,NA,NA,NA,NA,"native",NA,NA,709,NA,7,NA,0.22,NA,12,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,"Infant directed speech preference","idspref","early_language",0.949453133838063,0.181430213743012,0.847726012355413,0.144635055598702,0.428855264167138,0.0246520405460109,0.458493116375413,0.166666666666667,1.72211749052566,0.596881478682872,"group_means_two",581,9,"Robertson2013 1","",19.0886876527239,"2013"
"42","Robertson2013","Robertson, S.; von Hapsburg, D. & Hay.; J.S. (2013). The Effect of Hearing Loss on the Perception of Infant- and Adult-Directed Speech. Journal of Speech, Language and Hearing Research. 56, 1108-1119.","Robertson et al. (2013)","yes","Alvaro Iturralde",1,"SampleB","2","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical","younger",NA,9,NA,237,NA,11.7,9.7,5.85,4.75,2.52,NA,NA,NA,NA,NA,"native",NA,NA,122,NA,2,NA,NA,NA,12,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521,"Infant directed speech preference","idspref","early_language",0.375342876912224,0.0256562897070028,0.335127568671629,0.0204530370750979,0.184451306843868,0.00578142881092459,0.186586892143363,0.166666666666667,0.680796671513235,0.0844058099359528,"group_means_two",237,9,"Robertson2013 2","",7.78660752787532,"2013"
"43","Robertson2013","Robertson, S.; von Hapsburg, D. & Hay.; J.S. (2013). The Effect of Hearing Loss on the Perception of Infant- and Adult-Directed Speech. Journal of Speech, Language and Hearing Research. 56, 1108-1119.","Robertson et al. (2013)","yes","Alvaro Iturralde",1,"SampleC","3","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical","older",NA,9,NA,566,NA,11.75,11.49,5.85,5.75,0.168,NA,NA,NA,NA,NA,"native",NA,NA,314,NA,2,NA,NA,NA,12,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521,"Infant directed speech preference","idspref","early_language",0.0448259205897816,0.0712826043208114,0.0400231433837336,0.0568260557404428,0.0224073329428572,0.0177938219196965,0.0224110842282572,0.166666666666667,0.0813052262669594,0.234510368441931,"group_means_two",566,9,"Robertson2013 3","",18.5958643914659,"2013"
"44","Schachner2011","Schachner, A.; Hannon, E. E. (2011). Infant-directed speech drives social preferences in 5-month-old infants. Developmental Psychology, Vol 47(1), 19-25.","Schachner & Hannon (2011)","yes","Alex Cristia",1,"looking_fam","1","behavior","familiarization","forced-choice","target_selection","within_two","American English","typical",NA,NA,20,NA,158.2,NA,46.65,43.47,7.815,12.47,1.43,NA,NA,0.31,0.10120125,NA,"native",NA,NA,126.76,182.2,3,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar females","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654,"Infant directed speech preference","idspref","early_language",0.305589079973386,0.0419611803303488,0.292856201641162,0.0385372645742266,0.151041590686732,0.00978858682382431,0.152206172601719,0.0588235294117647,0.554277278972648,0.138046750021105,"group_means_two",158.2,20,"Schachner2011 1","",5.19764266206698,"2011"
"45","Schachner2011","Schachner, A.; Hannon, E. E. (2011). Infant-directed speech drives social preferences in 5-month-old infants. Developmental Psychology, Vol 47(1), 19-25.","Schachner & Hannon (2011)","yes","Alex Cristia",1,"face_pref_test","1","behavior","familiarization","forced-choice","target_selection","within_two","American English","typical",NA,NA,20,NA,158.2,NA,NA,NA,NA,NA,NA,NA,NA,1.26,0.119845,NA,"native",NA,NA,126.76,182.2,3,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar females","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,"Infant directed speech preference","idspref","early_language",1.26,0.119845,1.2075,0.110065980902778,0.533037656364524,0.0109916774702239,0.594378911302242,0.0588235294117647,2.28538719893511,0.394274246482851,"d_two",158.2,20,"Schachner2011 1","",5.19764266206698,"2011"
"46","Segal2015","Segal, J. & Newman, R.S. (2015) Infant Preferences for Structural and Prosodic Properties of Infant-Directed Speech in the Second Year of Life. Infancy. 20(3), 339-351.","Segal & Newman (2015)","yes","Alvaro Iturralde",1,"SampleA_prosody","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,36,NA,365.25,NA,9.22,8.45,3.1,3.1,NA,NA,NA,NA,NA,NA,"native",NA,NA,51.75,NA,13.5,NA,0.53,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,"Infant directed speech preference","idspref","early_language",0.248387096774194,0.0153013354144988,0.242907969639469,0.014633722001896,0.123246704560813,0.00365365069086013,0.123876483195446,0.0303030303030303,0.450524358213016,0.0503393757831606,"group_means_two",365.25,36,"Segal2015 1","",12.0002464116306,"2015"
"47","Segal2015","Segal, J. & Newman, R.S. (2015) Infant Preferences for Structural and Prosodic Properties of Infant-Directed Speech in the Second Year of Life. Infancy. 20(3), 339-351.","Segal & Newman (2015)","yes","Alvaro Iturralde",1,"SampleB_prosody","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,487,NA,10.82,9.38,4.4,3.8,NA,NA,NA,NA,NA,NA,"native",NA,NA,64.23,NA,13.5,NA,0.42,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,"Infant directed speech preference","idspref","early_language",0.350283063895574,0.0242228796844181,0.338341595808225,0.0225994712964774,0.172515597492843,0.00553096761833503,0.174258272429039,0.0476190476190476,0.635343198595806,0.0796900799801304,"group_means_two",487,24,"Segal2015 2","",16.0003285488408,"2015"
