"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","preceding","task_difficulty","median_production_vocab","sentence_structure","agent_argument_type","patient_argument_type","stimuli_modality","stimuli_actor","transitive_event","intransitive_event","presentation_type","character_identification","practice_phase","test_mass_or_distributed","n_train_test_pair","n_test_trial_per_pair","n_repetitions_sentence","n_repetitions_video","learning_domain","live_video","task","rhythm_class","speech_manip","percentV","deltaC","deltaV","VarcoV","nPVI_V","rPVI_C","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"189","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,74,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.02775275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.32,0.02775275,0.316666666666667,0.0271775790744358,0.157990501106673,0.00643149587851746,0.159325079865316,0.0140845070422535,0.58041579655495,0.0913028878474442,"d_two",21,74,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"190","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,73,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.02825973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.37,0.02825973,0.366091549295775,0.0276658468127604,0.181913199610981,0.00638650008024317,0.183960658083038,0.0142857142857143,0.671105764766661,0.0929707851938656,"d_two",21,73,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"191","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,73,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.02782847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.12,0.02782847,0.118732394366197,0.0272436498173725,0.0598922907279467,0.00688251838798407,0.0599640581953339,0.0142857142857143,0.217655923708106,0.0915519966625277,"d_two",21,73,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"192","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,77,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,-0.09,0.02634279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",-0.09,0.02634279,-0.0891,0.025818568479,-0.0449545065814817,0.00654585087533787,-0.0449848263229507,0.0135135135135135,-0.16324194278108,0.0866643053736576,"d_two",21,77,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"193","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,76,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.026667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",-0.01,0.026667,-0.00989864864864865,0.0261291919626552,-0.00499993750117185,0.00666625001874927,-0.00499997916690104,0.0136986301369863,-0.0181379936423422,0.0877309135212833,"d_two",21,76,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"194","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,69,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.02941214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",-0.01,0.02941214,-0.00988805970149254,0.0287573447802963,-0.00499993750117185,0.00735248354994773,-0.00499997916690104,0.0151515151515152,-0.0181379936423422,0.0967620621298188,"d_two",21,69,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"195","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,68,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.03014765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.28,0.03014765,0.276818181818182,0.0294663691696798,0.138647844534406,0.00711056307048725,0.139546653905865,0.0153846153846154,0.507863821985581,0.0991817930408339,"d_two",21,68,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"196","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,74,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.02740976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.06,0.02740976,0.059375,0.0268416974826389,0.029986509105671,0.00683397166497147,0.0299955018215243,0.0140845070422535,0.108827961854053,0.0901744959762677,"d_two",21,74,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"197","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,74,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,0.02743927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",-0.11,0.02743927,-0.108854166666667,0.0268705958930122,-0.0549170007571355,0.00679793939563079,-0.0549723085118352,0.0140845070422535,-0.199517930065764,0.0902715799848931,"d_two",21,74,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"198","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,7,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.33372708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.09,0.33372708,0.0765,0.2411178153,0.0449545065814817,0.0829269678246667,0.0449848263229507,0.25,0.16324194278108,1.09791808584357,"d_two",21,7,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"199","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,74,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.02750974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.18,0.02750974,0.178125,0.0269396054144965,0.0896376994958906,0.0067129845901473,0.0898789407439468,0.0140845070422535,0.326483885562159,0.0905034169922747,"d_two",21,74,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"200","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,74,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.02755036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.21,0.02755036,0.2078125,0.0269793835720486,0.104425930003996,0.00666471530886949,0.104808013476227,0.0140845070422535,0.380897866489186,0.0906370514358654,"d_two",21,74,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"201","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,73,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.02785699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.15,0.02785699,0.148415492957746,0.0272715704645656,0.0747899482416342,0.00684803565119872,0.0749298648848773,0.0142857142857143,0.272069904635133,0.0916458237017008,"d_two",21,73,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"202","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,74,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02739726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0,0.02739726,0,0.0268294565429688,0,0.006849315,0,0.0140845070422535,0,0.0901333726245965,"d_two",21,74,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"203","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,73,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,0.02780031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",-0.08,0.02780031,-0.0791549295774648,0.0272160816047163,-0.0399680383488716,0.00691682359719692,-0.039989341006027,0.0142857142857143,-0.145103949138737,0.0914593539758828,"d_two",21,73,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"204","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,68,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,-0.09,0.02988142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",-0.09,0.02988142,-0.0889772727272727,0.029206155472624,-0.0449545065814817,0.00742515577367996,-0.0449848263229507,0.0153846153846154,-0.16324194278108,0.0983059314475999,"d_two",21,68,"Oostenbroek2016 yes","",0.689952565761104,"2016"
"205","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,67,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.03031264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.05,0.03031264,0.0494230769230769,0.0296171532449704,0.0249921911602031,0.00756396869282846,0.0249973965654829,0.015625,0.0906899682117109,0.0997245883842124,"d_two",21,67,"Oostenbroek2016 yes","",0.689952565761104,"2016"
